User_ID,Topic,Self-Confidence,AI-Adjusted Confidence,Errors,Transition Difficulty,Learning Modality,Frustration
user_244,Neural Networks,3,3,None,LOW,Reading & Notes,No
user_033,Autoencoders,1,1,Misclassified overfitting vs underfitting,HIGH,Peer Discussion,No
user_613,Autoencoders,10,10,None,HIGH,Reading & Notes,Yes
user_113,Autoencoders,1,1,None,HIGH,Peer Discussion,No
user_826,Multi-modal Learning,7,6,Incorrect embedding interpretation,LOW,Video,No
user_231,Ethical AI,7,7,Incorrect weight initialization,MEDIUM,Peer Discussion,No
user_298,Explainability in AI,8,7,Incorrect weight initialization,LOW,Reading & Notes,No
user_857,Self-supervised Learning,8,7,None,HIGH,Video,No
user_505,Word Embeddings,4,2,None,HIGH,Video,No
user_227,Self-supervised Learning,7,7,Failed to normalize input data,LOW,Reading & Notes,No
user_599,Few-shot Learning,2,2,None,HIGH,Video,No
user_641,Overfitting and Regularization,8,7,Confused convolutional filters,HIGH,Video,Yes
user_242,Transformers,3,1,Misunderstood positional encoding in transformers,HIGH,Peer Discussion,Yes
user_943,Multi-modal Learning,7,6,Failed to normalize input data,MEDIUM,Peer Discussion,No
user_909,Self-supervised Learning,3,2,Misused dropout layers,LOW,Hands-on Coding,No
user_237,Transformers,5,5,None,MEDIUM,Hands-on Coding,No
user_144,Few-shot Learning,9,7,Incorrect embedding interpretation,MEDIUM,Peer Discussion,No
user_941,Diffusion Models,7,5,Confused batch vs. stochastic gradient descent,MEDIUM,Video,No
user_856,Self-supervised Learning,7,6,None,HIGH,Peer Discussion,No
user_546,Backpropagation,5,5,Confused batch vs. stochastic gradient descent,LOW,Video,No
user_556,LLMs in Real-World Applications,6,6,Misused dropout layers,MEDIUM,Hands-on Coding,No
user_081,Multi-modal Learning,10,9,Confused convolutional filters,LOW,Video,No
user_998,Zero-shot Learning,7,6,None,LOW,Hands-on Coding,No
user_780,GANs,7,5,Misunderstood positional encoding in transformers,LOW,Video,No
user_436,LLMs in Real-World Applications,6,5,Misclassified overfitting vs underfitting,HIGH,Hands-on Coding,No
user_828,Neural Networks,6,5,Confused reinforcement learning reward shaping,HIGH,Reading & Notes,Yes
user_340,Zero-shot Learning,4,3,Incorrect embedding interpretation,HIGH,Hands-on Coding,No
user_871,GANs,8,8,Failed to normalize input data,HIGH,Video,No
user_405,Backpropagation,1,1,Confused convolutional filters,HIGH,Peer Discussion,No
user_967,Word Embeddings,4,2,Incorrect embedding interpretation,LOW,Video,No
user_050,GANs,5,5,Confused batch vs. stochastic gradient descent,HIGH,Reading & Notes,Yes
user_523,Ethical AI,9,8,Confused batch vs. stochastic gradient descent,LOW,Reading & Notes,No
user_873,Reinforcement Learning,4,3,None,MEDIUM,Peer Discussion,No
user_895,LLMs in Real-World Applications,2,2,None,HIGH,Video,No
user_109,GANs,7,7,None,LOW,Hands-on Coding,No
user_466,Gradient Descent,8,7,None,MEDIUM,Hands-on Coding,No
user_001,GANs,9,8,Misused activation function,MEDIUM,Reading & Notes,No
user_495,RNNs,1,1,Failed to normalize input data,LOW,Video,No
user_430,GANs,7,6,Incorrect weight initialization,MEDIUM,Peer Discussion,No
user_757,Diffusion Models,7,5,Misunderstood positional encoding in transformers,LOW,Hands-on Coding,No
user_197,RNNs,9,8,None,MEDIUM,Video,No
user_867,Ethical AI,7,5,None,HIGH,Video,Yes
user_759,RNNs,4,4,None,LOW,Video,No
user_780,Self-supervised Learning,3,3,Misunderstood positional encoding in transformers,LOW,Peer Discussion,No
user_679,Few-shot Learning,1,1,None,LOW,Video,No
user_403,Vector Search,10,10,Confused batch vs. stochastic gradient descent,HIGH,Peer Discussion,Yes
user_353,Transformers,6,4,Failed to normalize input data,LOW,Hands-on Coding,No
user_976,Word Embeddings,4,3,None,LOW,Reading & Notes,No
user_182,Word Embeddings,3,2,None,MEDIUM,Peer Discussion,No
user_361,Explainability in AI,1,1,Confused reinforcement learning reward shaping,LOW,Hands-on Coding,No
user_204,Transformers,6,4,None,MEDIUM,Peer Discussion,No
user_522,Overfitting and Regularization,9,7,Misused dropout layers,LOW,Peer Discussion,No
user_911,Zero-shot Learning,4,2,Misused activation function,LOW,Reading & Notes,No
user_259,Vector Search,10,8,Misused dropout layers,MEDIUM,Peer Discussion,No
user_324,Vector Search,5,5,Misclassified overfitting vs underfitting,MEDIUM,Peer Discussion,No
user_852,Explainability in AI,9,8,Misclassified overfitting vs underfitting,MEDIUM,Reading & Notes,No
user_632,Backpropagation,3,2,Confused reinforcement learning reward shaping,HIGH,Hands-on Coding,Yes
user_917,RNNs,2,1,Confused convolutional filters,LOW,Peer Discussion,No
user_943,Diffusion Models,10,9,None,LOW,Hands-on Coding,No
user_073,Explainability in AI,5,4,None,MEDIUM,Video,No
user_355,Few-shot Learning,8,6,Confused reinforcement learning reward shaping,MEDIUM,Hands-on Coding,No
user_945,Gradient Descent,2,1,None,LOW,Video,No
user_420,Vector Search,1,1,Incorrect embedding interpretation,HIGH,Peer Discussion,Yes
user_120,Overfitting and Regularization,8,8,None,HIGH,Hands-on Coding,No
user_203,Overfitting and Regularization,2,1,None,LOW,Video,No
user_678,GANs,7,7,None,LOW,Video,No
user_944,Transformers,4,2,None,HIGH,Hands-on Coding,No
user_218,Self-supervised Learning,8,8,Misused dropout layers,MEDIUM,Hands-on Coding,No
user_028,Reinforcement Learning,7,7,None,MEDIUM,Video,No
user_297,Overfitting and Regularization,3,3,Misunderstood positional encoding in transformers,HIGH,Video,Yes
user_853,Word Embeddings,1,1,Incorrect weight initialization,HIGH,Video,No
user_261,Optimization Techniques,5,5,Confused batch vs. stochastic gradient descent,HIGH,Video,Yes
user_096,Backpropagation,9,7,Misunderstood positional encoding in transformers,LOW,Reading & Notes,No
user_229,Word Embeddings,9,9,Misunderstood positional encoding in transformers,MEDIUM,Video,No
user_403,Overfitting and Regularization,7,6,Incorrect weight initialization,HIGH,Hands-on Coding,Yes
user_520,Transformers,8,8,None,LOW,Video,No
user_519,Few-shot Learning,8,7,Confused reinforcement learning reward shaping,LOW,Peer Discussion,No
user_488,CNNs,4,3,Failed to normalize input data,LOW,Video,No
user_458,Reinforcement Learning,5,5,Incorrect weight initialization,MEDIUM,Hands-on Coding,No
user_913,Backpropagation,6,4,None,MEDIUM,Peer Discussion,No
user_849,CNNs,9,9,Confused reinforcement learning reward shaping,LOW,Video,No
user_376,Neural Networks,8,7,None,HIGH,Video,Yes
user_457,Zero-shot Learning,7,7,Confused reinforcement learning reward shaping,HIGH,Reading & Notes,Yes
user_002,Transformers,6,5,None,HIGH,Reading & Notes,Yes
user_768,Autoencoders,4,4,Incorrect weight initialization,MEDIUM,Video,No
user_991,Reinforcement Learning,5,5,Failed to normalize input data,LOW,Hands-on Coding,No
user_031,CNNs,2,1,None,LOW,Reading & Notes,No
user_415,Few-shot Learning,8,7,None,MEDIUM,Hands-on Coding,No
user_390,Transformers,8,6,None,MEDIUM,Hands-on Coding,No
user_424,Backpropagation,2,2,None,MEDIUM,Hands-on Coding,No
user_850,Ethical AI,8,7,Incorrect weight initialization,LOW,Video,No
user_813,Optimization Techniques,8,8,None,LOW,Peer Discussion,No
user_699,LLMs in Real-World Applications,3,3,Incorrect embedding interpretation,MEDIUM,Reading & Notes,No
user_717,Multi-modal Learning,4,3,None,MEDIUM,Peer Discussion,No
user_680,Diffusion Models,10,9,None,HIGH,Video,Yes
user_218,Reinforcement Learning,6,6,None,MEDIUM,Video,No
user_951,CNNs,4,2,Misused dropout layers,MEDIUM,Reading & Notes,No
user_214,Autoencoders,1,1,None,HIGH,Hands-on Coding,Yes
user_905,Neural Networks,2,1,None,HIGH,Reading & Notes,Yes
user_612,Autoencoders,8,6,None,MEDIUM,Hands-on Coding,No
user_844,Ethical AI,6,5,Misused dropout layers,LOW,Peer Discussion,No
user_444,Explainability in AI,8,8,None,MEDIUM,Video,No
user_380,LLMs in Real-World Applications,3,3,None,MEDIUM,Reading & Notes,No
user_939,LLMs in Real-World Applications,9,9,None,LOW,Peer Discussion,No
user_954,Few-shot Learning,6,4,Misclassified overfitting vs underfitting,LOW,Peer Discussion,No
user_730,Reinforcement Learning,3,2,None,HIGH,Hands-on Coding,No
user_398,GANs,4,2,Incorrect embedding interpretation,HIGH,Peer Discussion,No
user_941,GANs,2,1,None,HIGH,Hands-on Coding,No
user_233,Zero-shot Learning,5,4,None,HIGH,Video,No
user_359,Word Embeddings,1,1,None,LOW,Video,No
user_390,Autoencoders,7,6,Failed to normalize input data,LOW,Reading & Notes,No
user_643,Zero-shot Learning,3,1,Misunderstood positional encoding in transformers,HIGH,Reading & Notes,No
user_931,Transformers,9,8,Misused activation function,MEDIUM,Peer Discussion,No
user_876,Transformers,9,8,Confused convolutional filters,LOW,Peer Discussion,No
user_250,RNNs,7,5,Misused activation function,HIGH,Hands-on Coding,No
user_032,CNNs,8,6,Failed to normalize input data,LOW,Video,No
user_727,Reinforcement Learning,8,8,Confused reinforcement learning reward shaping,LOW,Peer Discussion,No
user_777,Self-supervised Learning,2,2,None,MEDIUM,Peer Discussion,No
user_520,Gradient Descent,2,1,Confused reinforcement learning reward shaping,MEDIUM,Reading & Notes,No
user_967,Few-shot Learning,10,10,Confused reinforcement learning reward shaping,HIGH,Hands-on Coding,Yes
user_345,Transformers,3,2,None,HIGH,Hands-on Coding,Yes
user_789,Reinforcement Learning,3,3,Misused activation function,LOW,Hands-on Coding,No
user_185,Attention Mechanisms,9,9,Misused activation function,HIGH,Peer Discussion,No
user_579,Transformers,5,4,Failed to normalize input data,LOW,Hands-on Coding,No
user_925,Multi-modal Learning,10,8,Confused reinforcement learning reward shaping,HIGH,Video,No
user_163,Overfitting and Regularization,4,2,Misclassified overfitting vs underfitting,MEDIUM,Peer Discussion,No
user_480,Word Embeddings,6,4,Confused convolutional filters,MEDIUM,Reading & Notes,No
user_610,Self-supervised Learning,5,3,Misused activation function,MEDIUM,Reading & Notes,No
user_982,Gradient Descent,2,2,Incorrect weight initialization,MEDIUM,Reading & Notes,No
user_088,Self-supervised Learning,9,8,Incorrect embedding interpretation,LOW,Peer Discussion,No
user_312,Transformers,6,4,Incorrect weight initialization,MEDIUM,Peer Discussion,No
user_140,LLMs in Real-World Applications,7,5,Failed to normalize input data,HIGH,Peer Discussion,No
user_218,Transformers,7,5,Misunderstood positional encoding in transformers,LOW,Reading & Notes,No
user_636,Overfitting and Regularization,1,1,Misclassified overfitting vs underfitting,HIGH,Peer Discussion,Yes
user_229,Optimization Techniques,4,4,None,HIGH,Video,Yes
user_418,CNNs,9,8,None,LOW,Reading & Notes,No
user_060,CNNs,10,8,Confused convolutional filters,LOW,Hands-on Coding,No
user_726,RNNs,6,5,Misunderstood positional encoding in transformers,LOW,Reading & Notes,No
user_935,Reinforcement Learning,7,5,None,HIGH,Peer Discussion,Yes
user_867,GANs,7,5,None,MEDIUM,Hands-on Coding,No
user_083,Autoencoders,9,8,None,LOW,Hands-on Coding,No
user_693,Diffusion Models,2,1,Incorrect weight initialization,MEDIUM,Peer Discussion,No
user_596,Optimization Techniques,1,1,Misused activation function,HIGH,Reading & Notes,Yes
user_468,Few-shot Learning,2,2,Incorrect weight initialization,HIGH,Video,No
user_277,Explainability in AI,1,1,Confused batch vs. stochastic gradient descent,HIGH,Hands-on Coding,No
user_135,Multi-modal Learning,6,5,Misused activation function,LOW,Reading & Notes,No
user_743,Backpropagation,5,5,None,MEDIUM,Video,No
user_364,Optimization Techniques,3,3,Incorrect embedding interpretation,LOW,Hands-on Coding,No
user_759,Vector Search,8,8,Incorrect weight initialization,HIGH,Reading & Notes,No
user_213,Neural Networks,2,2,Misused dropout layers,LOW,Reading & Notes,No
user_624,Self-supervised Learning,4,4,Misused activation function,MEDIUM,Hands-on Coding,No
user_955,Word Embeddings,3,1,None,MEDIUM,Peer Discussion,No
user_895,Zero-shot Learning,9,9,None,HIGH,Peer Discussion,Yes
user_228,Optimization Techniques,4,4,Incorrect embedding interpretation,HIGH,Hands-on Coding,No
user_720,Backpropagation,9,9,Misused activation function,HIGH,Video,No
user_633,Vector Search,4,3,Misused dropout layers,LOW,Hands-on Coding,No
user_077,Few-shot Learning,4,4,None,MEDIUM,Peer Discussion,No
user_485,Vector Search,6,5,Misused dropout layers,MEDIUM,Video,No
user_346,Word Embeddings,9,8,None,MEDIUM,Hands-on Coding,No
user_785,Overfitting and Regularization,1,1,None,HIGH,Peer Discussion,Yes
user_061,Gradient Descent,1,1,Misused activation function,MEDIUM,Reading & Notes,No
user_251,Optimization Techniques,2,1,None,LOW,Peer Discussion,No
user_848,GANs,3,2,None,HIGH,Peer Discussion,No
user_354,Backpropagation,8,8,Confused batch vs. stochastic gradient descent,HIGH,Video,Yes
user_701,Ethical AI,5,4,Confused batch vs. stochastic gradient descent,HIGH,Peer Discussion,Yes
user_176,Explainability in AI,9,8,Confused batch vs. stochastic gradient descent,MEDIUM,Video,No
user_248,Transformers,7,6,None,MEDIUM,Peer Discussion,No
user_817,GANs,1,1,None,HIGH,Hands-on Coding,No
user_677,Neural Networks,6,6,Confused reinforcement learning reward shaping,MEDIUM,Video,No
user_233,Gradient Descent,1,1,None,HIGH,Reading & Notes,Yes
user_967,Vector Search,9,8,Failed to normalize input data,LOW,Hands-on Coding,No
user_914,RNNs,2,1,Confused convolutional filters,HIGH,Peer Discussion,Yes
user_843,Explainability in AI,1,1,None,MEDIUM,Video,No
user_976,Explainability in AI,8,6,None,LOW,Hands-on Coding,No
user_843,Vector Search,1,1,None,LOW,Video,No
user_890,Multi-modal Learning,10,8,Misclassified overfitting vs underfitting,HIGH,Reading & Notes,Yes
user_256,Word Embeddings,4,2,None,HIGH,Reading & Notes,Yes
user_006,Autoencoders,1,1,Misunderstood positional encoding in transformers,MEDIUM,Hands-on Coding,No
user_485,RNNs,4,2,Confused reinforcement learning reward shaping,LOW,Video,No
user_536,CNNs,1,1,None,LOW,Reading & Notes,No
user_840,CNNs,4,4,Misused dropout layers,MEDIUM,Peer Discussion,No
user_926,LLMs in Real-World Applications,10,9,Confused convolutional filters,MEDIUM,Peer Discussion,No
user_647,Transformers,7,7,Failed to normalize input data,HIGH,Peer Discussion,No
user_849,LLMs in Real-World Applications,6,6,Confused reinforcement learning reward shaping,LOW,Hands-on Coding,No
user_177,Zero-shot Learning,9,9,Incorrect weight initialization,HIGH,Reading & Notes,Yes
user_018,Diffusion Models,3,3,Incorrect weight initialization,LOW,Reading & Notes,No
user_653,GANs,4,3,Incorrect weight initialization,LOW,Video,No
user_065,Transformers,8,7,Misused dropout layers,MEDIUM,Reading & Notes,No
user_488,Attention Mechanisms,4,4,Incorrect embedding interpretation,MEDIUM,Video,No
user_339,Few-shot Learning,6,4,Failed to normalize input data,HIGH,Hands-on Coding,No
user_903,RNNs,7,7,Misunderstood positional encoding in transformers,LOW,Video,No
user_630,Vector Search,6,6,None,LOW,Peer Discussion,No
user_795,LLMs in Real-World Applications,7,5,Failed to normalize input data,MEDIUM,Reading & Notes,No
user_722,Self-supervised Learning,10,8,Failed to normalize input data,HIGH,Video,Yes
user_580,Gradient Descent,2,1,Incorrect weight initialization,MEDIUM,Video,No
user_207,Multi-modal Learning,7,7,Misclassified overfitting vs underfitting,LOW,Peer Discussion,No
user_881,Backpropagation,6,5,None,LOW,Reading & Notes,No
user_616,Reinforcement Learning,1,1,Incorrect weight initialization,HIGH,Reading & Notes,Yes
user_190,Reinforcement Learning,5,5,Incorrect embedding interpretation,MEDIUM,Peer Discussion,No
user_796,Reinforcement Learning,7,7,Misunderstood positional encoding in transformers,MEDIUM,Hands-on Coding,No
user_007,CNNs,1,1,None,HIGH,Hands-on Coding,No
user_926,RNNs,5,3,None,MEDIUM,Video,No
user_972,LLMs in Real-World Applications,8,7,Incorrect weight initialization,HIGH,Video,No
user_005,Zero-shot Learning,5,4,None,HIGH,Hands-on Coding,Yes
user_814,GANs,9,9,None,HIGH,Reading & Notes,No
user_637,Autoencoders,5,3,Incorrect embedding interpretation,MEDIUM,Hands-on Coding,No
user_693,Word Embeddings,7,5,None,MEDIUM,Reading & Notes,No
user_157,Neural Networks,7,6,Confused reinforcement learning reward shaping,LOW,Reading & Notes,No
user_213,Attention Mechanisms,9,9,Incorrect weight initialization,HIGH,Reading & Notes,Yes
user_683,Ethical AI,10,8,Confused reinforcement learning reward shaping,LOW,Peer Discussion,No
user_601,Vector Search,1,1,None,LOW,Reading & Notes,No
user_838,Zero-shot Learning,9,9,Incorrect weight initialization,HIGH,Reading & Notes,Yes
user_439,GANs,7,7,None,MEDIUM,Peer Discussion,No
user_572,Optimization Techniques,1,1,None,HIGH,Video,Yes
user_471,Diffusion Models,1,1,Misunderstood positional encoding in transformers,HIGH,Reading & Notes,No
user_234,Backpropagation,5,4,None,HIGH,Reading & Notes,Yes
user_091,RNNs,4,3,Incorrect weight initialization,LOW,Reading & Notes,No
user_404,Explainability in AI,10,9,Incorrect weight initialization,HIGH,Peer Discussion,Yes
user_210,Optimization Techniques,10,8,None,HIGH,Hands-on Coding,No
user_601,Explainability in AI,6,5,Failed to normalize input data,HIGH,Peer Discussion,No
user_062,Optimization Techniques,8,6,Misused dropout layers,HIGH,Reading & Notes,Yes
user_198,Neural Networks,8,6,None,HIGH,Hands-on Coding,Yes
user_426,Zero-shot Learning,7,7,Incorrect embedding interpretation,HIGH,Video,Yes
user_334,Word Embeddings,5,4,Incorrect weight initialization,HIGH,Peer Discussion,No
user_065,CNNs,4,4,Confused batch vs. stochastic gradient descent,MEDIUM,Reading & Notes,No
user_419,Few-shot Learning,9,9,None,LOW,Reading & Notes,No
user_202,Attention Mechanisms,3,1,None,MEDIUM,Peer Discussion,No
user_674,Transformers,1,1,None,MEDIUM,Hands-on Coding,No
user_363,Multi-modal Learning,8,8,None,MEDIUM,Hands-on Coding,No
user_578,Ethical AI,9,9,None,HIGH,Video,Yes
user_510,Backpropagation,3,2,None,LOW,Peer Discussion,No
user_862,Optimization Techniques,2,1,None,MEDIUM,Reading & Notes,No
user_162,Gradient Descent,9,7,Failed to normalize input data,MEDIUM,Peer Discussion,No
user_831,Diffusion Models,8,7,None,MEDIUM,Reading & Notes,No
user_533,Word Embeddings,10,8,Confused convolutional filters,HIGH,Reading & Notes,Yes
user_787,GANs,3,3,None,HIGH,Reading & Notes,Yes
user_897,Backpropagation,5,3,Misunderstood positional encoding in transformers,MEDIUM,Reading & Notes,No
user_683,Word Embeddings,3,1,Confused batch vs. stochastic gradient descent,LOW,Peer Discussion,No
user_338,Overfitting and Regularization,10,9,None,MEDIUM,Peer Discussion,No
user_346,Multi-modal Learning,9,8,Failed to normalize input data,LOW,Peer Discussion,No
user_607,Optimization Techniques,5,5,Confused batch vs. stochastic gradient descent,MEDIUM,Hands-on Coding,No
user_309,Backpropagation,1,1,None,HIGH,Hands-on Coding,Yes
user_947,Autoencoders,5,4,Misused dropout layers,LOW,Video,No
user_370,Autoencoders,1,1,Confused convolutional filters,MEDIUM,Reading & Notes,No
user_888,Diffusion Models,7,5,Incorrect weight initialization,LOW,Video,No
user_709,Zero-shot Learning,10,8,Incorrect embedding interpretation,MEDIUM,Reading & Notes,No
user_324,Word Embeddings,1,1,Confused reinforcement learning reward shaping,MEDIUM,Video,No
user_875,Ethical AI,4,2,Failed to normalize input data,HIGH,Reading & Notes,Yes
user_793,Gradient Descent,10,8,Incorrect weight initialization,HIGH,Hands-on Coding,Yes
user_215,Transformers,3,3,Confused batch vs. stochastic gradient descent,LOW,Video,No
user_160,Optimization Techniques,3,2,None,LOW,Video,No
user_481,Explainability in AI,5,3,None,HIGH,Peer Discussion,Yes
user_416,GANs,1,1,Confused convolutional filters,LOW,Video,No
user_614,Few-shot Learning,2,2,Failed to normalize input data,MEDIUM,Peer Discussion,No
user_702,Zero-shot Learning,2,1,Incorrect embedding interpretation,HIGH,Hands-on Coding,Yes
user_471,Transformers,9,7,None,HIGH,Reading & Notes,Yes
user_099,Word Embeddings,4,2,Confused reinforcement learning reward shaping,LOW,Peer Discussion,No
user_006,Vector Search,10,9,None,HIGH,Video,No
user_713,Few-shot Learning,3,3,Misused activation function,LOW,Video,No
user_238,Word Embeddings,5,4,None,LOW,Reading & Notes,No
user_084,Zero-shot Learning,3,3,Misunderstood positional encoding in transformers,MEDIUM,Reading & Notes,No
user_382,Gradient Descent,1,1,Misunderstood positional encoding in transformers,MEDIUM,Peer Discussion,No
user_355,Self-supervised Learning,8,6,None,MEDIUM,Video,No
user_689,Optimization Techniques,5,3,Misused dropout layers,MEDIUM,Peer Discussion,No
user_867,Few-shot Learning,7,5,Misunderstood positional encoding in transformers,LOW,Reading & Notes,No
user_576,RNNs,1,1,Misused activation function,LOW,Hands-on Coding,No
user_350,Optimization Techniques,3,3,Misused dropout layers,HIGH,Hands-on Coding,No
user_846,Diffusion Models,3,2,Confused convolutional filters,MEDIUM,Peer Discussion,No
user_854,Self-supervised Learning,1,1,Misused dropout layers,HIGH,Video,Yes
user_582,Backpropagation,4,4,None,MEDIUM,Video,No
user_004,Explainability in AI,3,1,None,HIGH,Video,No
user_175,Autoencoders,2,1,None,LOW,Hands-on Coding,No
user_514,Multi-modal Learning,1,1,Confused convolutional filters,LOW,Video,No
user_301,Neural Networks,9,7,None,HIGH,Reading & Notes,No
user_393,GANs,6,6,Misunderstood positional encoding in transformers,MEDIUM,Reading & Notes,No
user_927,Multi-modal Learning,6,4,Incorrect weight initialization,LOW,Peer Discussion,No
user_619,Backpropagation,9,9,None,LOW,Hands-on Coding,No
user_355,Transformers,5,5,None,HIGH,Peer Discussion,Yes
user_681,Backpropagation,1,1,Misunderstood positional encoding in transformers,HIGH,Peer Discussion,Yes
user_226,Transformers,7,6,Confused reinforcement learning reward shaping,LOW,Video,No
user_049,CNNs,8,7,None,MEDIUM,Video,No
user_510,Diffusion Models,1,1,Failed to normalize input data,HIGH,Reading & Notes,No
user_851,Transformers,5,4,Misused dropout layers,LOW,Reading & Notes,No
